time,x,y,z,step,clear,rain,snow,supported,bodyClear,continuous
38.1731,0.0000,2.2000,-129.6002,0.02956,0.00000,1.00000,0.00000,True,True,True
38.1856,0.0000,2.2000,-129.6269,0.02670,0.00000,1.00000,0.00000,True,True,True
38.2010,0.0000,2.2000,-129.6580,0.03111,0.00000,1.00000,0.00000,True,True,True
38.2134,0.0000,2.2000,-129.6825,0.02454,0.00000,1.00000,0.00000,True,True,True
38.2286,0.0000,2.2000,-129.7107,0.02820,0.00000,1.00000,0.00000,True,True,True
38.2430,0.0000,2.2000,-129.7365,0.02571,0.00000,1.00000,0.00000,True,True,True
38.2547,0.0000,2.2000,-129.7571,0.02061,0.00000,1.00000,0.00000,True,True,True
38.2681,0.0000,2.2000,-129.7789,0.02188,0.00000,1.00000,0.00000,True,True,True
38.2814,0.0000,2.2000,-129.8003,0.02136,0.00000,1.00000,0.00000,True,True,True
38.2957,0.0000,2.2000,-129.8220,0.02173,0.00000,1.00000,0.00000,True,True,True
38.3096,0.0000,2.2000,-129.8415,0.01947,0.00000,1.00000,0.00000,True,True,True
38.3217,0.0000,2.2000,-129.8581,0.01662,0.00000,1.00000,0.00000,True,True,True
38.3348,0.0000,2.2000,-129.8751,0.01701,0.00000,1.00000,0.00000,True,True,True
38.3475,0.0000,2.2000,-129.8908,0.01570,0.00000,1.00000,0.00000,True,True,True
38.3621,0.0000,2.2000,-129.9076,0.01678,0.00000,1.00000,0.00000,True,True,True
38.3760,0.0000,2.2000,-129.9223,0.01463,0.00000,1.00000,0.00000,True,True,True
38.3893,0.0000,2.2000,-129.9355,0.01326,0.00000,1.00000,0.00000,True,True,True
38.4024,0.0000,2.2000,-129.9475,0.01202,0.00000,1.00000,0.00000,True,True,True
38.4151,0.0000,2.2000,-129.9584,0.01085,0.00000,1.00000,0.00000,True,True,True
38.4298,0.0000,2.2000,-129.9697,0.01134,0.00000,1.00000,0.00000,True,True,True
38.4449,0.0000,2.2000,-129.9798,0.01012,0.00000,1.00000,0.00000,True,True,True
38.4597,0.0000,2.2000,-129.9798,0.00000,0.00000,1.00000,0.00000,True,True,True
38.4724,0.0000,2.2000,-129.9808,0.00093,0.00000,1.00000,0.00000,True,True,True
38.4870,0.0000,2.2000,-129.9830,0.00220,0.00000,1.00000,0.00000,True,True,True
38.5012,0.0000,2.2000,-129.9862,0.00322,0.00000,1.00000,0.00000,True,True,True
38.5121,0.0000,2.2000,-129.9894,0.00323,0.00000,1.00000,0.00000,True,True,True
38.5262,0.0000,2.2000,-129.9945,0.00505,0.00000,1.00000,0.00000,True,True,True
38.5386,0.0000,2.2000,-130.0000,0.00551,0.00000,1.00000,0.00000,True,True,True
38.5535,0.0000,2.2000,-130.0077,0.00772,0.00000,1.00000,0.00000,True,True,True
38.5675,0.0000,2.2000,-130.0160,0.00832,0.00000,1.00000,0.00000,True,True,True
38.5786,0.0000,2.2000,-130.0233,0.00732,0.00000,1.00000,0.00000,True,True,True
38.5926,0.0000,2.2000,-130.0335,0.01012,0.00000,1.00000,0.00000,True,True,True
38.6065,0.0000,2.2000,-130.0448,0.01134,0.00000,1.00000,0.00000,True,True,True
38.6188,0.0000,2.2000,-130.0556,0.01082,0.00000,1.00000,0.00000,True,True,True
38.6316,0.0000,2.2000,-130.0677,0.01210,0.00000,1.00000,0.00000,True,True,True
38.6447,0.0000,2.2000,-130.0811,0.01337,0.00000,1.00000,0.00000,True,True,True
38.6593,0.0000,2.2000,-130.0971,0.01599,0.00000,1.00000,0.00000,True,True,True
38.6719,0.0000,2.2000,-130.1117,0.01466,0.00000,1.00000,0.00000,True,True,True
38.6852,0.0000,2.2000,-130.1278,0.01604,0.00000,1.00000,0.00000,True,True,True
38.7009,0.0000,2.2000,-130.1492,0.02138,0.00000,1.00000,0.00000,True,True,True
38.7135,0.0000,2.2000,-130.1668,0.01767,0.00000,1.00000,0.00000,True,True,True
38.7280,0.0000,2.2000,-130.1882,0.02135,0.00000,1.00000,0.00000,True,True,True
38.7429,0.0000,2.2000,-130.2111,0.02293,0.00000,1.00000,0.00000,True,True,True
38.7547,0.0000,2.2000,-130.2305,0.01939,0.00000,1.00000,0.00000,True,True,True
38.7691,0.0000,2.2000,-130.2542,0.02370,0.00000,1.00000,0.00000,True,True,True
38.7847,0.0000,2.2000,-130.2823,0.02812,0.00000,1.00000,0.00000,True,True,True
38.7977,0.0000,2.2000,-130.3073,0.02495,0.00000,1.00000,0.00000,True,True,True
38.8106,0.0000,2.2000,-130.3321,0.02481,0.00000,1.00000,0.00000,True,True,True
38.8264,0.0000,2.2000,-130.3632,0.03114,0.00000,1.00000,0.00000,True,True,True
38.8381,0.0000,2.2000,-130.3880,0.02483,0.00000,1.00000,0.00000,True,True,True
38.8533,0.0000,2.2000,-130.4213,0.03323,0.00000,1.00000,0.00000,True,True,True
38.8677,0.0000,2.2000,-130.4535,0.03224,0.00000,1.00000,0.00000,True,True,True
38.8795,0.0000,2.2000,-130.4803,0.02678,0.00000,1.00000,0.00000,True,True,True
38.8946,0.0000,2.2000,-130.5141,0.03384,0.00000,1.00000,0.00000,True,True,True
38.9096,0.0000,2.2000,-130.5472,0.03307,0.00000,1.00000,0.00000,True,True,True
38.9206,0.0000,2.2000,-130.5726,0.02544,0.00000,1.00000,0.00000,True,True,True
38.9347,0.0000,2.2000,-130.6034,0.03076,0.00000,1.00000,0.00000,True,True,True
38.9474,0.0000,2.2000,-130.6330,0.02962,0.00000,1.00000,0.00000,True,True,True
38.9624,0.0000,2.2000,-130.6666,0.03360,0.00000,1.00000,0.00000,True,True,True
38.9760,0.0000,2.2000,-130.6969,0.03032,0.00000,1.00000,0.00000,True,True,True
38.9887,0.0000,2.2000,-130.7259,0.02899,0.00000,1.00000,0.00000,True,True,True
39.0020,0.0000,2.2000,-130.7557,0.02977,0.00000,1.00000,0.00000,True,True,True
39.0179,0.0000,2.2000,-130.7908,0.03508,0.00000,1.00000,0.00000,True,True,True
39.0321,0.0000,2.2000,-130.8235,0.03270,0.00000,1.00000,0.00000,True,True,True
39.0444,0.0000,2.2000,-130.8512,0.02773,0.00000,1.00000,0.00000,True,True,True
39.0596,0.0000,2.2000,-130.8848,0.03362,0.00000,1.00000,0.00000,True,True,True
39.0720,0.0000,2.2000,-130.9134,0.02855,0.00000,1.00000,0.00000,True,True,True
39.0872,0.0000,2.2000,-130.9475,0.03416,0.00000,1.00000,0.00000,True,True,True
39.1013,0.0000,2.2000,-130.9784,0.03085,0.00000,1.00000,0.00000,True,True,True
39.1135,0.0000,2.2000,-131.0068,0.02837,0.00000,1.00000,0.00000,True,True,True
39.1282,0.0000,2.2000,-131.0390,0.03220,0.00000,1.00000,0.00000,True,True,True
39.1426,0.0000,2.2000,-131.0721,0.03313,0.00000,1.00000,0.00000,True,True,True
39.1544,0.0000,2.2000,-131.0986,0.02657,0.00000,1.00000,0.00000,True,True,True
39.1696,0.0000,2.2000,-131.1329,0.03421,0.00000,1.00000,0.00000,True,True,True
39.1853,0.0000,2.2000,-131.1680,0.03511,0.00000,1.00000,0.00000,True,True,True
39.2011,0.0000,2.2000,-131.2033,0.03529,0.00000,1.00000,0.00000,True,True,True
39.2158,0.0000,2.2000,-131.2360,0.03275,0.00000,1.00000,0.00000,True,True,True
39.2315,0.0000,2.2000,-131.2720,0.03595,0.00000,1.00000,0.00000,True,True,True
39.2448,0.0000,2.2000,-131.3021,0.03011,0.00000,1.00000,0.00000,True,True,True
39.2596,0.0000,2.2000,-131.3348,0.03276,0.00000,1.00000,0.00000,True,True,True
39.2717,0.0000,2.2000,-131.3627,0.02786,0.00000,1.00000,0.00000,True,True,True
39.2867,0.0000,2.2000,-131.3959,0.03325,0.00000,1.00000,0.00000,True,True,True
39.3009,0.0000,2.2000,-131.4283,0.03235,0.00000,1.00000,0.00000,True,True,True
39.3151,0.0000,2.2000,-131.4596,0.03130,0.00000,1.00000,0.00000,True,True,True
39.3286,0.0000,2.2000,-131.4906,0.03104,0.00000,1.00000,0.00000,True,True,True
39.3434,0.0000,2.2000,-131.5233,0.03270,0.00000,1.00000,0.00000,True,True,True
39.3563,0.0000,2.2000,-131.5530,0.02972,0.00000,1.00000,0.00000,True,True,True
39.3713,0.0000,2.2000,-131.5863,0.03325,0.00000,1.00000,0.00000,True,True,True
39.3845,0.0000,2.2000,-131.6163,0.02998,0.00000,1.00000,0.00000,True,True,True
39.3976,0.0000,2.2000,-131.6460,0.02972,0.00000,1.00000,0.00000,True,True,True
39.4119,0.0000,2.2000,-131.6773,0.03127,0.00000,1.00000,0.00000,True,True,True
39.4260,0.0000,2.2000,-131.7094,0.03214,0.00000,1.00000,0.00000,True,True,True
39.4384,0.0000,2.2000,-131.7376,0.02820,0.00000,1.00000,0.00000,True,True,True
39.4543,0.0000,2.2000,-131.7735,0.03589,0.00000,1.00000,0.00000,True,True,True
39.4685,0.0000,2.2000,-131.8051,0.03166,0.00000,1.00000,0.00000,True,True,True
39.4814,0.0000,2.2000,-131.8346,0.02945,0.00000,1.00000,0.00000,True,True,True
39.4966,0.0000,2.2000,-131.8681,0.03349,0.00000,1.00000,0.00000,True,True,True
39.5092,0.0000,2.2000,-131.8970,0.02888,0.00000,1.00000,0.00000,True,True,True
39.5218,0.0000,2.2000,-131.9251,0.02817,0.00000,1.00000,0.00000,True,True,True
39.5349,0.0000,2.2000,-131.9549,0.02975,0.00000,1.00000,0.00000,True,True,True
39.5481,0.0000,2.2000,-131.9846,0.02969,0.00000,1.00000,0.00000,True,True,True
39.5632,0.0000,2.2000,-132.0182,0.03358,0.00000,1.00000,0.00000,True,True,True
39.5759,0.0000,2.2000,-132.0468,0.02866,0.00000,1.00000,0.00000,True,True,True
39.5888,0.0000,2.2000,-132.0759,0.02908,0.00000,1.00000,0.00000,True,True,True
39.6019,0.0000,2.2000,-132.1056,0.02965,0.00000,1.00000,0.00000,True,True,True
39.6152,0.0000,2.2000,-132.1355,0.02994,0.00000,1.00000,0.00000,True,True,True
39.6302,0.0000,2.2000,-132.1692,0.03366,0.00000,1.00000,0.00000,True,True,True
39.6428,0.0000,2.2000,-132.1972,0.02802,0.00000,1.00000,0.00000,True,True,True
39.6555,0.0000,2.2000,-132.2263,0.02916,0.00000,1.00000,0.00000,True,True,True
39.6688,0.0000,2.2000,-132.2562,0.02988,0.00000,1.00000,0.00000,True,True,True
39.6844,0.0000,2.2000,-132.2912,0.03496,0.00000,1.00000,0.00000,True,True,True
39.6967,0.0000,2.2000,-132.3190,0.02780,0.00000,1.00000,0.00000,True,True,True
39.7098,0.0000,2.2000,-132.3483,0.02930,0.00000,1.00000,0.00000,True,True,True
39.7234,0.0000,2.2000,-132.3783,0.03006,0.00000,1.00000,0.00000,True,True,True
39.7381,0.0000,2.2000,-132.4122,0.03386,0.00000,1.00000,0.00000,True,True,True
39.7519,0.0000,2.2000,-132.4430,0.03085,0.00000,1.00000,0.00000,True,True,True
39.7655,0.0000,2.2000,-132.4733,0.03021,0.00000,1.00000,0.00000,True,True,True
39.7791,0.0000,2.2000,-132.5039,0.03061,0.00000,1.00000,0.00000,True,True,True
39.7956,0.0000,2.2000,-132.5410,0.03709,0.00000,1.00000,0.00000,True,True,True
39.8093,0.0000,2.2000,-132.5720,0.03102,0.00000,1.00000,0.00000,True,True,True
39.8218,0.0000,2.2000,-132.6000,0.02806,0.00000,1.00000,0.00000,True,True,True
39.8353,0.0000,2.2000,-132.6305,0.03046,0.00000,1.00000,0.00000,True,True,True
39.8514,0.0000,2.2000,-132.6657,0.03523,0.00000,1.00000,0.00000,True,True,True
39.8655,0.0000,2.2000,-132.6983,0.03261,0.00000,1.00000,0.00000,True,True,True
39.8797,0.0000,2.2000,-132.7296,0.03128,0.00000,1.00000,0.00000,True,True,True
39.8931,0.0000,2.2000,-132.7605,0.03091,0.00000,1.00000,0.00000,True,True,True
39.9082,0.0000,2.2000,-132.7928,0.03223,0.00000,1.00000,0.00000,True,True,True
39.9210,0.0000,2.2000,-132.8234,0.03069,0.00000,1.00000,0.00000,True,True,True
39.9367,0.0000,2.2000,-132.8580,0.03458,0.00000,1.00000,0.00000,True,True,True
39.9515,0.0000,2.2000,-132.8912,0.03316,0.00000,1.00000,0.00000,True,True,True
39.9652,0.0000,2.2000,-132.9206,0.02939,0.00000,1.00000,0.00000,True,True,True
39.9786,0.0000,2.2000,-132.9523,0.03177,0.00000,1.00000,0.00000,True,True,True
39.9927,0.0000,2.2000,-132.9845,0.03214,0.00000,1.00000,0.00000,True,True,True
40.0058,0.0000,2.2000,-133.0139,0.02948,0.00000,1.00000,0.00000,True,True,True
40.0212,0.0000,2.2000,-133.0485,0.03453,0.00000,1.00000,0.00000,True,True,True
40.0344,0.0000,2.2000,-133.0785,0.03003,0.00000,1.00000,0.00000,True,True,True
40.0494,0.0000,2.2000,-133.1097,0.03119,0.00000,1.00000,0.00000,True,True,True
40.0624,0.0000,2.2000,-133.1413,0.03160,0.00000,1.00000,0.00000,True,True,True
40.0763,0.0000,2.2000,-133.1723,0.03098,0.00000,1.00000,0.00000,True,True,True
40.0899,0.0000,2.2000,-133.2030,0.03073,0.00000,1.00000,0.00000,True,True,True
40.1034,0.0000,2.2000,-133.2339,0.03085,0.00000,1.00000,0.00000,True,True,True
40.1180,0.0000,2.2000,-133.2669,0.03304,0.00000,1.00000,0.00000,True,True,True
40.1344,0.0000,2.2000,-133.3033,0.03638,0.00000,1.00000,0.00000,True,True,True
40.1461,0.0000,2.2000,-133.3297,0.02644,0.00000,1.00000,0.00000,True,True,True
40.1607,0.0000,2.2000,-133.3616,0.03194,0.00000,1.00000,0.00000,True,True,True
40.1759,0.0000,2.2000,-133.3969,0.03529,0.00000,1.00000,0.00000,True,True,True
40.1874,0.0000,2.2000,-133.4227,0.02576,0.00000,1.00000,0.00000,True,True,True
40.2022,0.0000,2.2000,-133.4563,0.03363,0.00000,1.00000,0.00000,True,True,True
40.2158,0.0000,2.2000,-133.4862,0.02991,0.00000,1.00000,0.00000,True,True,True
40.2302,0.0000,2.2000,-133.5176,0.03133,0.00000,1.00000,0.00000,True,True,True
40.2440,0.0000,2.2000,-133.5495,0.03197,0.00000,1.00000,0.00000,True,True,True
40.2595,0.0000,2.2000,-133.5845,0.03502,0.00000,1.00000,0.00000,True,True,True
40.2711,0.0000,2.2000,-133.6107,0.02617,0.00000,1.00000,0.00000,True,True,True
40.2862,0.0000,2.2000,-133.6449,0.03418,0.00000,1.00000,0.00000,True,True,True
40.3010,0.0000,2.2000,-133.6782,0.03326,0.00000,1.00000,0.00000,True,True,True
40.3141,0.0000,2.2000,-133.7073,0.02917,0.00000,1.00000,0.00000,True,True,True
40.3282,0.0000,2.2000,-133.7383,0.03099,0.00000,1.00000,0.00000,True,True,True
40.3436,0.0000,2.2000,-133.7723,0.03398,0.00000,1.00000,0.00000,True,True,True
40.3559,0.0000,2.2000,-133.8015,0.02921,0.00000,1.00000,0.00000,True,True,True
40.3700,0.0000,2.2000,-133.8334,0.03189,0.00000,1.00000,0.00000,True,True,True
40.3849,0.0000,2.2000,-133.8665,0.03311,0.00000,1.00000,0.00000,True,True,True
40.4012,0.0000,2.2000,-133.9035,0.03697,0.00000,1.00000,0.00000,True,True,True
40.4155,0.0000,2.2000,-133.9353,0.03180,0.00000,1.00000,0.00000,True,True,True
40.4315,0.0000,2.2000,-133.9708,0.03555,0.00000,1.00000,0.00000,True,True,True
40.4449,0.0000,2.2000,-134.0018,0.03101,0.00000,1.00000,0.00000,True,True,True
40.4597,0.0000,2.2000,-134.0348,0.03296,0.00000,1.00000,0.00000,True,True,True
40.4732,0.0000,2.2000,-134.0656,0.03076,0.00000,1.00000,0.00000,True,True,True
40.4869,0.0000,2.2000,-134.0965,0.03088,0.00000,1.00000,0.00000,True,True,True
40.5021,0.0000,2.2000,-134.1306,0.03410,0.00000,1.00000,0.00000,True,True,True
40.5177,0.0000,2.2000,-134.1658,0.03520,0.00000,1.00000,0.00000,True,True,True
40.5312,0.0000,2.2000,-134.1964,0.03061,0.00000,1.00000,0.00000,True,True,True
40.5453,0.0000,2.2000,-134.2275,0.03113,0.00000,1.00000,0.00000,True,True,True
40.5602,0.0000,2.2000,-134.2598,0.03233,0.00000,1.00000,0.00000,True,True,True
40.5729,0.0000,2.2000,-134.2900,0.03017,0.00000,1.00000,0.00000,True,True,True
40.5862,0.0000,2.2000,-134.3199,0.02995,0.00000,1.00000,0.00000,True,True,True
40.6023,0.0000,2.2000,-134.3544,0.03441,0.00000,1.00000,0.00000,True,True,True
40.6179,0.0000,2.2000,-134.3907,0.03636,0.00000,1.00000,0.00000,True,True,True
40.6330,0.0000,2.2000,-134.4234,0.03267,0.00000,1.00000,0.00000,True,True,True
40.6460,0.0000,2.2000,-134.4543,0.03096,0.00000,1.00000,0.00000,True,True,True
40.6596,0.0000,2.2000,-134.4851,0.03078,0.00000,1.00000,0.00000,True,True,True
40.6739,0.0000,2.2000,-134.5167,0.03156,0.00000,1.00000,0.00000,True,True,True
40.6875,0.0000,2.2000,-134.5478,0.03116,0.00000,1.00000,0.00000,True,True,True
40.7037,0.0000,2.2000,-134.5835,0.03566,0.00000,1.00000,0.00000,True,True,True
40.7177,0.0000,2.2000,-134.6161,0.03259,0.00000,1.00000,0.00000,True,True,True
40.7320,0.0000,2.2000,-134.6477,0.03157,0.00000,1.00000,0.00000,True,True,True
40.7453,0.0000,2.2000,-134.6777,0.03001,0.00000,1.00000,0.00000,True,True,True
40.7596,0.0000,2.2000,-134.7095,0.03180,0.00000,1.00000,0.00000,True,True,True
40.7730,0.0000,2.2000,-134.7399,0.03040,0.00000,1.00000,0.00000,True,True,True
40.7883,0.0000,2.2000,-134.7746,0.03470,0.00000,1.00000,0.00000,True,True,True
40.8015,0.0000,2.2000,-134.8038,0.02925,0.00000,1.00000,0.00000,True,True,True
40.8157,0.0000,2.2000,-134.8360,0.03215,0.00000,1.00000,0.00000,True,True,True
40.8291,0.0000,2.2000,-134.8666,0.03062,0.00000,1.00000,0.00000,True,True,True
40.8450,0.0000,2.2000,-134.9025,0.03593,0.00000,1.00000,0.00000,True,True,True
40.8594,0.0000,2.2000,-134.9344,0.03189,0.00000,1.00000,0.00000,True,True,True
40.8715,0.0000,2.2000,-134.9620,0.02754,0.00000,1.00000,0.00000,True,True,True
40.8858,0.0000,2.2000,-134.9941,0.03218,0.00000,1.00000,0.00000,True,True,True
40.9013,0.0000,2.2000,-135.0282,0.03407,0.00000,1.00000,0.00000,True,True,True
40.9154,0.0000,2.2000,-135.0608,0.03258,0.00000,1.00000,0.00000,True,True,True
40.9300,0.0000,2.2000,-135.0921,0.03130,0.00000,1.00000,0.00000,True,True,True
40.9442,0.0000,2.2000,-135.1249,0.03279,0.00000,1.00000,0.00000,True,True,True
40.9595,0.0000,2.2000,-135.1596,0.03473,0.00000,1.00000,0.00000,True,True,True
40.9711,0.0000,2.2000,-135.1860,0.02643,0.00000,1.00000,0.00000,True,True,True
40.9846,0.0000,2.2000,-135.2164,0.03038,0.00000,1.00000,0.00000,True,True,True
41.0016,0.0000,2.2000,-135.2534,0.03696,0.00000,1.00000,0.00000,True,True,True
41.0151,0.0000,2.2000,-135.2850,0.03165,0.00000,1.00000,0.00000,True,True,True
41.0284,0.0000,2.2000,-135.3149,0.02985,0.00000,1.00000,0.00000,True,True,True
41.0426,0.0000,2.2000,-135.3469,0.03206,0.00000,1.00000,0.00000,True,True,True
41.0549,0.0000,2.2000,-135.3746,0.02763,0.00000,1.00000,0.00000,True,True,True
41.0700,0.0000,2.2000,-135.4081,0.03349,0.00000,1.00000,0.00000,True,True,True
41.0845,0.0000,2.2000,-135.4412,0.03311,0.00000,1.00000,0.00000,True,True,True
41.1014,0.0000,2.2000,-135.4785,0.03737,0.00000,1.00000,0.00000,True,True,True
41.1149,0.0000,2.2000,-135.5095,0.03098,0.00000,1.00000,0.00000,True,True,True
41.1288,0.0000,2.2000,-135.5405,0.03096,0.00000,1.00000,0.00000,True,True,True
41.1426,0.0000,2.2000,-135.5720,0.03151,0.00000,1.00000,0.00000,True,True,True
41.1566,0.0000,2.2000,-135.6019,0.02992,0.00000,1.00000,0.00000,True,True,True
41.1730,0.0000,2.2000,-135.6359,0.03403,0.00000,1.00000,0.00000,True,True,True
41.1855,0.0000,2.2000,-135.6621,0.02621,0.00000,1.00000,0.00000,True,True,True
41.2011,0.0000,2.2000,-135.6920,0.02991,0.00000,1.00000,0.00000,True,True,True
41.2133,0.0000,2.2000,-135.7152,0.02313,0.00000,1.00000,0.00000,True,True,True
41.2268,0.0000,2.2000,-135.7391,0.02391,0.00000,1.00000,0.00000,True,True,True
41.2413,0.0000,2.2000,-135.7628,0.02374,0.00000,1.00000,0.00000,True,True,True
41.2540,0.0000,2.2000,-135.7853,0.02246,0.00000,1.00000,0.00000,True,True,True
41.2695,0.0000,2.2000,-135.8094,0.02411,0.00000,1.00000,0.00000,True,True,True
41.2846,0.0000,2.2000,-135.8313,0.02194,0.00000,1.00000,0.00000,True,True,True
41.3011,0.0000,2.2000,-135.8547,0.02332,0.00000,1.00000,0.00000,True,True,True
41.3150,0.0000,2.2000,-135.8728,0.01813,0.00000,1.00000,0.00000,True,True,True
41.3284,0.0000,2.2000,-135.8895,0.01666,0.00000,1.00000,0.00000,True,True,True
41.3426,0.0000,2.2000,-135.9061,0.01669,0.00000,1.00000,0.00000,True,True,True
41.3548,0.0000,2.2000,-135.9196,0.01343,0.00000,1.00000,0.00000,True,True,True
41.3708,0.0000,2.2000,-135.9354,0.01581,0.00000,1.00000,0.00000,True,True,True
41.3845,0.0000,2.2000,-135.9483,0.01297,0.00000,1.00000,0.00000,True,True,True
41.3986,0.0000,2.2000,-135.9602,0.01189,0.00000,1.00000,0.00000,True,True,True
41.4125,0.0000,2.2000,-135.9714,0.01117,0.00000,1.00000,0.00000,True,True,True
41.4258,0.0000,2.2000,-135.9808,0.00941,0.00000,1.00000,0.00000,True,True,True
41.4391,0.0000,2.2000,-135.9808,0.00000,0.00000,1.00000,0.00000,True,True,True
41.4800,0.0000,2.2000,-135.9798,0.00102,0.00000,1.00000,0.00000,True,True,True
41.5009,0.0000,2.2000,-135.9746,0.00516,0.00000,1.00000,0.00000,True,True,True
41.5145,0.0000,2.2000,-135.9700,0.00468,0.00000,1.00000,0.00000,True,True,True
41.5285,0.0000,2.2000,-135.9637,0.00629,0.00000,1.00000,0.00000,True,True,True
41.5426,0.0000,2.2000,-135.9558,0.00790,0.00000,1.00000,0.00000,True,True,True
41.5553,0.0000,2.2000,-135.9474,0.00833,0.00000,1.00000,0.00000,True,True,True
41.5718,0.0000,2.2000,-135.9368,0.01068,0.00000,1.00000,0.00000,True,True,True
41.5848,0.0000,2.2000,-135.9285,0.00827,0.00000,1.00000,0.00000,True,True,True
41.5981,0.0000,2.2000,-135.9199,0.00858,0.00000,1.00000,0.00000,True,True,True
41.6119,0.0000,2.2000,-135.9110,0.00894,0.00000,1.00000,0.00000,True,True,True
41.6263,0.0000,2.2000,-135.9017,0.00929,0.00000,1.00000,0.00000,True,True,True
41.6397,0.0000,2.2000,-135.8931,0.00861,0.00000,1.00000,0.00000,True,True,True
41.6538,0.0000,2.2000,-135.8836,0.00943,0.00000,1.00000,0.00000,True,True,True
41.6678,0.0000,2.2000,-135.8747,0.00890,0.00000,1.00000,0.00000,True,True,True
41.6799,0.0000,2.2000,-135.8661,0.00859,0.00000,1.00000,0.00000,True,True,True
41.6934,0.0000,2.2000,-135.8543,0.01187,0.00000,1.00000,0.00000,True,True,True
41.7072,0.0000,2.2000,-135.8415,0.01274,0.00000,1.00000,0.00000,True,True,True
41.7205,0.0000,2.2000,-135.8274,0.01411,0.00000,1.00000,0.00000,True,True,True
41.7360,0.0000,2.2000,-135.8098,0.01758,0.00000,1.00000,0.00000,True,True,True
41.7511,0.0000,2.2000,-135.7903,0.01959,0.00000,1.00000,0.00000,True,True,True
41.7678,0.0000,2.2000,-135.7672,0.02310,0.00000,1.00000,0.00000,True,True,True
41.7796,0.0000,2.2000,-135.7498,0.01730,0.00000,1.00000,0.00000,True,True,True
41.7941,0.0000,2.2000,-135.7265,0.02339,0.00000,1.00000,0.00000,True,True,True
41.8095,0.0000,2.2000,-135.7004,0.02609,0.00000,1.00000,0.00000,True,True,True
41.8206,0.0000,2.2000,-135.6800,0.02039,0.00000,1.00000,0.00000,True,True,True
41.8351,0.0000,2.2000,-135.6525,0.02750,0.00000,1.00000,0.00000,True,True,True
41.8510,0.0000,2.2000,-135.6206,0.03192,0.00000,1.00000,0.00000,True,True,True
41.8628,0.0000,2.2000,-135.5960,0.02455,0.00000,1.00000,0.00000,True,True,True
41.8762,0.0000,2.2000,-135.5659,0.03011,0.00000,1.00000,0.00000,True,True,True
41.8892,0.0000,2.2000,-135.5356,0.03027,0.00000,1.00000,0.00000,True,True,True
41.9038,0.0000,2.2000,-135.5005,0.03508,0.00000,1.00000,0.00000,True,True,True
